date	ouv	haut	bas	clot	vol	devise	
14/07/2015 00:00	43.62	43.825	43.08	43.78	2517804	EUR	
15/07/2015 00:00	43.7	44.325	43.695	44.195	3029700	EUR	
16/07/2015 00:00	44.445	45.135	44.445	44.875	4993559	EUR	
17/07/2015 00:00	45.065	45.135	44.705	44.845	3615160	EUR	
20/07/2015 00:00	45.025	45.77	44.895	45.315	3671353	EUR	
21/07/2015 00:00	45.44	45.595	44.86	45.125	2637174	EUR	
22/07/2015 00:00	44.9	45.635	44.81	45.33	2888953	EUR	
23/07/2015 00:00	45.8	45.83	45.275	45.65	2505947	EUR	
24/07/2015 00:00	45.535	45.83	45.14	45.265	3247688	EUR	
27/07/2015 00:00	45	45.065	43.745	43.885	5530003	EUR	
28/07/2015 00:00	44.08	44.84	43.935	44.475	3128010	EUR	
29/07/2015 00:00	44.73	44.89	43.89	44.12	2930207	EUR	
30/07/2015 00:00	44.355	44.715	43.97	44.58	3546012	EUR	
31/07/2015 00:00	44.805	44.94	44.135	44.8	4529676	EUR	
03/08/2015 00:00	44.76	44.98	44.585	45	2995902	EUR	
04/08/2015 00:00	44.815	44.85	43.975	44.645	4004430	EUR	
05/08/2015 00:00	47	48.77	46.905	48.17	14096049	EUR	
06/08/2015 00:00	47.91	48.49	47.8	48.095	3529922	EUR	
07/08/2015 00:00	48.095	48.37	47.84	47.875	2974210	EUR	
10/08/2015 00:00	48.1	48.395	47.565	48.33	2715640	EUR	
11/08/2015 00:00	48.275	48.37	47.675	47.91	2644984	EUR	
12/08/2015 00:00	47.35	47.515	45.94	46.23	5147301	EUR	
13/08/2015 00:00	47	47.53	46.845	46.985	3303331	EUR	
14/08/2015 00:00	47.075	47.53	46.315	46.7	2671619	EUR	
17/08/2015 00:00	46.995	47.535	46.73	47.3	2992721	EUR	
18/08/2015 00:00	47.185	47.72	46.99	47.215	2117016	EUR	
19/08/2015 00:00	46.9	47.75	46.575	46.795	3082997	EUR	
20/08/2015 00:00	46.695	46.92	45.28	45.475	4760436	EUR	
21/08/2015 00:00	44.49	45.225	43.54	43.54	5831786	EUR	
24/08/2015 00:00	42	42.7	39.18	40.635	11535873	EUR	
25/08/2015 00:00	41.205	43.365	41.035	42.99	7585674	EUR	
26/08/2015 00:00	42.55	43.135	41.72	42.36	4594591	EUR	
27/08/2015 00:00	43.59	44.17	43.33	43.78	4467524	EUR	
28/08/2015 00:00	43.88	43.98	43.18	43.675	2901800	EUR	
31/08/2015 00:00	43.205	43.55	42.88	43.455	2195841	EUR	
01/09/2015 00:00	42.72	42.865	41.405	41.975	4581855	EUR	
02/09/2015 00:00	42.165	42.95	41.64	42.095	3398674	EUR	
03/09/2015 00:00	42.73	43.72	42.385	43.27	4496857	EUR	
04/09/2015 00:00	42.905	43.08	41.43	41.62	5009763	EUR	
07/09/2015 00:00	41.94	42.24	41.585	41.81	1939408	EUR	
08/09/2015 00:00	42.15	43.24	42.1	42.67	4151773	EUR	
09/09/2015 00:00	43.89	44.07	43.2	43.2	3584289	EUR	
10/09/2015 00:00	42.82	43.42	42.375	42.72	3294813	EUR	
11/09/2015 00:00	42.97	42.975	42.085	42.36	2554459	EUR	
14/09/2015 00:00	42.395	42.67	41.48	41.64	3243751	EUR	
15/09/2015 00:00	41.67	42.405	41.23	42.03	2758265	EUR	
16/09/2015 00:00	42.395	42.645	42.005	42.195	3059337	EUR	
17/09/2015 00:00	42.37	42.485	42.04	42.19	3025806	EUR	
18/09/2015 00:00	41.875	41.905	40.115	40.435	9381617	EUR	
21/09/2015 00:00	40.32	41.24	40.245	41.025	3283552	EUR	
22/09/2015 00:00	40.96	41.09	39.065	39.38	5781842	EUR	
23/09/2015 00:00	39.275	39.71	38.625	38.65	6162154	EUR	
24/09/2015 00:00	38.74	39.61	38.17	38.65	5908319	EUR	
25/09/2015 00:00	39.335	40.08	39.255	39.705	4521858	EUR	
28/09/2015 00:00	39.55	39.705	37.89	38.095	5258752	EUR	
29/09/2015 00:00	37.5	38.99	37.25	38.735	6364696	EUR	
30/09/2015 00:00	39.65	40.2	39.41	39.85	5282323	EUR	
01/10/2015 00:00	40.48	40.495	39.32	39.635	3627423	EUR	
02/10/2015 00:00	40	40.74	39.13	39.625	4297283	EUR	
05/10/2015 00:00	40.435	41.25	40.225	41.095	4211014	EUR	
06/10/2015 00:00	41.125	41.565	40.65	41.31	3276113	EUR	
07/10/2015 00:00	41.855	42.595	41.385	41.87	3616613	EUR	
08/10/2015 00:00	41.6	41.83	41.11	41.325	3608014	EUR	
09/10/2015 00:00	41.84	42.375	41.6	41.895	3008367	EUR	
12/10/2015 00:00	42.045	42.275	41.295	41.5	2509724	EUR	
13/10/2015 00:00	41.31	41.385	40.37	41.035	3088397	EUR	
14/10/2015 00:00	40.725	41.365	40.525	40.86	2572695	EUR	
15/10/2015 00:00	41.19	41.465	41.115	41.255	2462544	EUR	
16/10/2015 00:00	41.64	42.155	41.42	42.055	3372614	EUR	
19/10/2015 00:00	42.125	42.5	41.52	41.845	2512873	EUR	
20/10/2015 00:00	41.85	42.005	41.075	41.435	2185944	EUR	
21/10/2015 00:00	41.54	41.745	40.79	41.38	2134469	EUR	
22/10/2015 00:00	41.11	42.77	41.11	42.415	4190491	EUR	
23/10/2015 00:00	42.725	43.73	42.62	43.3	4382942	EUR	
26/10/2015 00:00	43.25	43.7	42.975	43.325	2256777	EUR	
27/10/2015 00:00	43.185	43.605	43.025	43.05	2148876	EUR	
28/10/2015 00:00	43.235	43.83	43.045	43.575	2388017	EUR	
29/10/2015 00:00	43.9	43.92	41.63	41.985	5457167	EUR	
30/10/2015 00:00	42.025	42.555	41.9	42.31	3114230	EUR	
02/11/2015 00:00	41.94	43.065	41.93	42.725	2489681	EUR	
03/11/2015 00:00	42.795	42.92	42.065	42.51	2703990	EUR	
04/11/2015 00:00	42.6	43.065	42.41	42.46	3342100	EUR	
05/11/2015 00:00	44.5	45.41	44.02	44.145	7575111	EUR	
06/11/2015 00:00	44.26	45.9	44.26	45.405	5238080	EUR	
09/11/2015 00:00	45.5	45.9	44.885	44.95	2426549	EUR	
10/11/2015 00:00	45.26	45.37	44.205	44.82	2751455	EUR	
11/11/2015 00:00	44.7	45.275	44.545	44.95	1800213	EUR	
12/11/2015 00:00	44.885	44.97	43.98	44.05	2887326	EUR	
13/11/2015 00:00	43.8	44.47	43.28	43.86	2553885	EUR	
16/11/2015 00:00	43.11	43.87	43.095	43.41	2423897	EUR	
17/11/2015 00:00	43.745	44.455	43.585	44.23	3161926	EUR	
18/11/2015 00:00	44.135	44.535	44.01	44.345	2314669	EUR	
19/11/2015 00:00	44.65	45.34	44.575	44.785	3235940	EUR	
20/11/2015 00:00	44.95	45.04	43.74	44.025	3383745	EUR	
23/11/2015 00:00	43.965	44.34	43.665	43.99	2121482	EUR	
24/11/2015 00:00	43.675	44.06	42.92	43.495	3283035	EUR	
25/11/2015 00:00	43.47	43.895	43.055	43.56	2682212	EUR	
26/11/2015 00:00	43.5	44.975	43.425	44.53	2859628	EUR	
27/11/2015 00:00	44.425	45.175	44.26	44.81	1730108	EUR	
30/11/2015 00:00	44.86	45.6	44.74	45.18	2879554	EUR	
01/12/2015 00:00	45.48	45.705	45.135	45.305	2780980	EUR	
02/12/2015 00:00	45.53	45.735	44.85	45.125	2206463	EUR	
03/12/2015 00:00	45	45.87	43.56	43.94	5652317	EUR	
04/12/2015 00:00	43.75	44.15	43.1	43.71	3771034	EUR	
07/12/2015 00:00	43.965	44.29	43.165	43.39	2661465	EUR	
08/12/2015 00:00	43.39	43.39	41.76	42.035	4283125	EUR	
09/12/2015 00:00	42.07	42.6	41.27	41.8	3601506	EUR	
10/12/2015 00:00	41.605	42.27	41.25	41.69	2930656	EUR	
11/12/2015 00:00	41.49	41.66	40.29	40.685	4179512	EUR	
14/12/2015 00:00	40.75	41.51	40.09	40.145	3991783	EUR	
15/12/2015 00:00	40.565	41.835	40.475	41.555	4120441	EUR	
16/12/2015 00:00	41.88	42.305	41.16	42.19	4110641	EUR	
17/12/2015 00:00	43.165	43.925	42.88	43.19	5092046	EUR	
18/12/2015 00:00	42.77	43.5	42.605	42.915	7218336	EUR	
21/12/2015 00:00	42.85	43.565	42.6	42.67	2854354	EUR	
22/12/2015 00:00	43	43.175	42.32	42.585	2009263	EUR	
23/12/2015 00:00	43.15	43.54	43.04	43.35	2381103	EUR	
24/12/2015 00:00	43.38	43.54	43.12	43.265	229625	EUR	
28/12/2015 00:00	43.43	43.48	42.635	42.745	1043700	EUR	
29/12/2015 00:00	42.91	43.62	42.91	43.375	1556930	EUR	
30/12/2015 00:00	43.27	43.325	42.645	42.785	1792340	EUR	
31/12/2015 00:00	42.87	42.94	42.48	42.57	467097	EUR	
04/01/2016 00:00	41.88	41.965	40.95	41.395	4399444	EUR	
05/01/2016 00:00	41.425	42.04	40.915	41.73	2641718	EUR	
06/01/2016 00:00	41.835	41.845	40.43	40.925	2911496	EUR	
07/01/2016 00:00	39.8	40.195	39.29	39.935	4198959	EUR	
08/01/2016 00:00	39.99	40.53	38.905	38.905	4206558	EUR	
11/01/2016 00:00	38.71	39.625	38.625	38.865	2943311	EUR	
12/01/2016 00:00	39.03	39.9	38.79	39.245	3107381	EUR	
13/01/2016 00:00	39.75	40.47	39.24	39.565	3721499	EUR	
14/01/2016 00:00	38.895	38.995	37.815	38.2	6567149	EUR	
15/01/2016 00:00	38.01	38.13	35.65	35.98	10114419	EUR	
18/01/2016 00:00	35.85	36.16	34.585	34.905	5533469	EUR	
19/01/2016 00:00	35.51	36.44	35.345	35.84	5019943	EUR	
20/01/2016 00:00	34.825	34.865	33.81	34.26	5749541	EUR	
21/01/2016 00:00	34.085	35.2	33.685	34.25	8581104	EUR	
22/01/2016 00:00	35.07	36.2	34.79	35.885	6568134	EUR	
25/01/2016 00:00	36.2	36.235	34.655	34.91	4728736	EUR	
26/01/2016 00:00	34.2	35.81	33.895	35.75	5086017	EUR	
27/01/2016 00:00	35.75	35.915	34.965	35.365	3225771	EUR	
28/01/2016 00:00	35.14	35.765	33.905	34.19	5670746	EUR	
29/01/2016 00:00	34.645	35.18	34.285	35.18	4574591	EUR	
01/02/2016 00:00	35.39	35.455	34.375	34.785	2951385	EUR	
02/02/2016 00:00	34.515	34.565	32.165	32.575	7353623	EUR	
03/02/2016 00:00	32.4	32.495	30.885	31.6	7007079	EUR	
04/02/2016 00:00	32.075	32.38	30.67	31.98	8181001	EUR	
05/02/2016 00:00	32.55	33	31.86	32.11	7056761	EUR	
08/02/2016 00:00	32.37	32.55	29.85	30.145	6883127	EUR	
09/02/2016 00:00	30.015	30.7	28.36	28.825	9032719	EUR	
10/02/2016 00:00	29.445	31.855	29.265	31.415	8576916	EUR	
11/02/2016 00:00	30.02	30.155	26.61	27.465	14373128	EUR	
12/02/2016 00:00	27.965	28.425	27.055	28.4	9894451	EUR	
15/02/2016 00:00	29.49	30.22	29.225	29.525	6398596	EUR	
16/02/2016 00:00	29.92	29.93	28.555	29.5	5094064	EUR	
17/02/2016 00:00	29.515	31.86	29.045	31.44	8475444	EUR	
18/02/2016 00:00	31.815	31.83	30.655	30.9	6246274	EUR	
19/02/2016 00:00	30.755	31.365	29.96	30.43	5418631	EUR	
22/02/2016 00:00	30.69	31.635	30.6	31.545	4149240	EUR	
23/02/2016 00:00	31.355	32.125	30.315	30.365	5495702	EUR	
24/02/2016 00:00	30.28	30.565	29.645	29.92	6145608	EUR	
25/02/2016 00:00	30.365	31.33	30.34	30.92	4336905	EUR	
26/02/2016 00:00	31.305	32.165	31.305	32.02	4632786	EUR	
29/02/2016 00:00	31.62	32.475	31.295	32.425	4432813	EUR	
01/03/2016 00:00	32.32	33.12	32.05	32.995	4896270	EUR	
02/03/2016 00:00	33.3	34.515	33.235	34.38	6108298	EUR	
03/03/2016 00:00	34.5	34.975	34.32	34.46	4280474	EUR	
04/03/2016 00:00	34.69	35.345	34.37	35.1	5350154	EUR	
07/03/2016 00:00	34.96	35.06	33.895	34.485	4725705	EUR	
08/03/2016 00:00	33.875	35.295	33.5	34.555	4279849	EUR	
09/03/2016 00:00	34.59	35.555	34.44	35	5164684	EUR	
10/03/2016 00:00	35.095	37.65	34.655	34.795	10871369	EUR	
11/03/2016 00:00	35.8	36.86	35.595	36.79	8365782	EUR	
14/03/2016 00:00	36.8	37.225	36.355	36.58	4817205	EUR	
15/03/2016 00:00	36.255	36.645	35.58	35.9	4919074	EUR	
16/03/2016 00:00	35.92	36.46	35.015	35.4	4888577	EUR	
17/03/2016 00:00	35.755	35.85	33.81	34.74	6818393	EUR	
18/03/2016 00:00	34.915	35.845	34.425	35.79	10764288	EUR	
21/03/2016 00:00	35.51	36.15	35.24	35.375	3524682	EUR	
22/03/2016 00:00	34.995	35.18	34.38	35.18	3989829	EUR	
23/03/2016 00:00	35.305	35.48	33.865	34.24	4604838	EUR	
24/03/2016 00:00	33.845	34.015	32.765	32.875	5278342	EUR	
29/03/2016 00:00	32.91	33.42	32.44	32.675	3816080	EUR	
30/03/2016 00:00	33.065	33.645	32.76	32.795	4399020	EUR	
31/03/2016 00:00	32.58	32.795	31.93	32.48	4227441	EUR	
01/04/2016 00:00	32.275	33.195	32.065	32.415	5054437	EUR	
04/04/2016 00:00	32.175	32.88	31.935	32.48	3702680	EUR	
05/04/2016 00:00	31.885	31.96	30.94	31.085	4998092	EUR	
06/04/2016 00:00	30.96	31.655	30.685	31.15	4589920	EUR	
07/04/2016 00:00	31.11	31.37	29.83	30.075	5168341	EUR	
08/04/2016 00:00	30.055	31.325	30.055	30.885	4853583	EUR	
11/04/2016 00:00	30.94	31.68	30.595	31.2	3529573	EUR	
12/04/2016 00:00	31.355	31.925	30.75	31.36	3789846	EUR	
13/04/2016 00:00	32	33.815	31.895	33.815	6886901	EUR	
14/04/2016 00:00	33.97	34.47	33.28	34.075	4523514	EUR	
15/04/2016 00:00	33.91	33.94	33.4	33.84	2769771	EUR	
18/04/2016 00:00	33.3	34.385	33.005	34.26	2612707	EUR	
19/04/2016 00:00	34.345	34.8	34.125	34.23	3248834	EUR	
20/04/2016 00:00	34.055	35.235	33.905	35.11	4250125	EUR	
21/04/2016 00:00	35.255	36.01	35.24	35.525	5128187	EUR	
22/04/2016 00:00	35.425	36.035	35.365	35.815	3013891	EUR	
25/04/2016 00:00	35.615	35.88	34.7	34.9	3099067	EUR	
26/04/2016 00:00	35	35.66	34.9	35.41	2892071	EUR	
27/04/2016 00:00	35.405	35.835	34.95	35.245	2979751	EUR	
28/04/2016 00:00	35	35.77	34.72	35.665	3115851	EUR	
29/04/2016 00:00	35.22	35.645	34.17	34.25	4608005	EUR	
02/05/2016 00:00	34.355	34.5	33.615	34.12	2435247	EUR	
03/05/2016 00:00	34.215	34.36	32.705	32.83	4905088	EUR	
04/05/2016 00:00	33.65	34.315	33.34	33.38	5838083	EUR	
05/05/2016 00:00	33.65	33.7	32.455	32.6	4116876	EUR	
06/05/2016 00:00	32.4	32.99	31.715	32.86	4382875	EUR	
09/05/2016 00:00	33.135	33.575	32.52	32.93	3544681	EUR	
10/05/2016 00:00	33.22	34.01	33.06	33.47	3190411	EUR	
11/05/2016 00:00	33.5	33.64	32.7	33	3545706	EUR	
12/05/2016 00:00	32.8	33.495	32.405	32.695	3315804	EUR	
13/05/2016 00:00	32.585	33.67	32.26	33.395	3940404	EUR	
16/05/2016 00:00	33.11	33.425	32.86	33.28	1703068	EUR	
17/05/2016 00:00	33.5	34.48	33.265	33.55	4411859	EUR	
18/05/2016 00:00	33.41	34.11	33.095	34.02	3271619	EUR	
19/05/2016 00:00	34.2	35.055	33.885	34.465	4820636	EUR	
20/05/2016 00:00	34.985	35.14	34.47	34.675	4225016	EUR	
23/05/2016 00:00	34.625	35.175	34.13	34.785	2958004	EUR	
24/05/2016 00:00	34.65	36.8	34.505	36.665	6497384	EUR	
25/05/2016 00:00	35.27	36.71	34.86	36.71	7921026	EUR	
26/05/2016 00:00	36.5	37.145	36.115	36.985	5400007	EUR	
27/05/2016 00:00	36.845	37.28	36.525	36.95	3428714	EUR	
30/05/2016 00:00	36.965	37.365	36.84	37.31	1524601	EUR	
31/05/2016 00:00	37.46	37.6	36.75	36.99	5924188	EUR	
01/06/2016 00:00	36.8	37.065	35.93	36.16	4510352	EUR	
02/06/2016 00:00	36.19	37.045	35.885	36.225	3752635	EUR	
03/06/2016 00:00	36.07	36.66	35.21	35.61	4700347	EUR	
06/06/2016 00:00	35.45	36.125	35.14	35.365	2581913	EUR	
07/06/2016 00:00	35.725	36.315	35.525	35.72	3625964	EUR	
08/06/2016 00:00	35.575	35.65	34.755	34.94	4018631	EUR	
09/06/2016 00:00	34.805	34.84	34.175	34.205	3179573	EUR	
10/06/2016 00:00	34	34.045	32.615	32.675	4834515	EUR	
13/06/2016 00:00	32.21	32.49	31.495	31.59	4492412	EUR	
14/06/2016 00:00	31.2	31.6	30.675	30.75	4812273	EUR	
15/06/2016 00:00	31.26	31.97	31	31.33	5847573	EUR	
16/06/2016 00:00	30.785	31.065	30.305	30.845	4779100	EUR	
17/06/2016 00:00	31.385	33.025	31.31	32.87	10798563	EUR	
20/06/2016 00:00	33.97	34.365	33.61	33.8	5615713	EUR	
21/06/2016 00:00	33.87	34.39	33.7	34.165	3433230	EUR	
22/06/2016 00:00	34.4	34.9	33.945	34.485	3489953	EUR	
23/06/2016 00:00	34.63	36.33	34.495	36.26	6972546	EUR	
24/06/2016 00:00	27.5	32.98	25	28.8	27050059	EUR	
27/06/2016 00:00	29.38	29.5	25.725	26.385	16063137	EUR	
28/06/2016 00:00	27.17	27.56	26.81	26.95	11762558	EUR	
29/06/2016 00:00	27.635	28.13	27.425	27.91	7513346	EUR	
30/06/2016 00:00	27.935	28.48	27.3	28.21	7148647	EUR	
01/07/2016 00:00	28.555	28.825	27.91	28.38	4839738	EUR	
04/07/2016 00:00	28.48	28.485	27.58	27.795	4047151	EUR	
05/07/2016 00:00	27.375	27.775	26.585	26.79	6369450	EUR	
06/07/2016 00:00	26.5	27.03	25.955	26.4	6625106	EUR	
07/07/2016 00:00	26.585	27.345	26.485	26.595	5154054	EUR	
08/07/2016 00:00	26.48	28.18	26.315	28	6143341	EUR	
11/07/2016 00:00	28.275	28.685	27.765	28.505	4085084	EUR	
12/07/2016 00:00	28.745	29.88	28.565	29.785	5676984	EUR	
13/07/2016 00:00	29.835	30.15	29.1	29.275	4287209	EUR	
14/07/2016 00:00	29.74	30.6	29.53	30.325	4976064	EUR	
15/07/2016 00:00	30.165	30.945	29.97	30.345	4956924	EUR	
18/07/2016 00:00	30.535	31.03	29.735	30.29	3029543	EUR	
19/07/2016 00:00	30.15	30.54	29.285	30.075	3690198	EUR	
20/07/2016 00:00	30.38	30.675	30.035	30.32	3178961	EUR	
21/07/2016 00:00	30.13	30.855	29.925	30.395	4251732	EUR	
22/07/2016 00:00	30.275	30.51	30.02	30.235	3343268	EUR	
25/07/2016 00:00	30.185	30.515	29.88	30.15	2685830	EUR	
26/07/2016 00:00	30.065	30.21	29.41	29.88	2766732	EUR	
27/07/2016 00:00	30.04	30.67	29.965	30.35	3428984	EUR	
28/07/2016 00:00	30.445	30.67	29.67	29.85	3714120	EUR	
29/07/2016 00:00	29.995	30.83	29.85	30.555	4573377	EUR	
01/08/2016 00:00	30.85	31.035	29.035	29.435	6162304	EUR	
02/08/2016 00:00	29.22	29.255	28.025	28.515	6328400	EUR	
03/08/2016 00:00	29.7	29.955	28.855	29.415	7770197	EUR	
04/08/2016 00:00	29.74	30.5	29.73	29.945	4197770	EUR	
05/08/2016 00:00	30.11	30.94	30.095	30.94	3899746	EUR	
08/08/2016 00:00	31.03	31.85	30.98	31.31	3441581	EUR	
09/08/2016 00:00	31.29	31.935	31.205	31.86	3542508	EUR	
10/08/2016 00:00	31.59	32.185	31.555	31.88	3332027	EUR	
11/08/2016 00:00	32.13	32.195	31.71	32.195	2728870	EUR	
12/08/2016 00:00	32.13	32.37	31.98	32.045	2123702	EUR	
15/08/2016 00:00	32.005	32.1	31.69	31.82	2000508	EUR	
16/08/2016 00:00	31.67	31.86	31.2	31.395	3153240	EUR	
17/08/2016 00:00	31.52	31.615	30.71	30.785	3220295	EUR	
18/08/2016 00:00	31.025	31.115	30.42	30.745	2851890	EUR	
19/08/2016 00:00	30.76	30.76	29.62	30.06	3939014	EUR	
22/08/2016 00:00	30.015	30.64	29.91	30.15	2895173	EUR	
23/08/2016 00:00	30.425	31.12	30.325	31.005	4280842	EUR	
24/08/2016 00:00	30.84	32.105	30.64	31.805	4623628	EUR	
25/08/2016 00:00	31.65	31.91	31.305	31.725	2949830	EUR	
26/08/2016 00:00	31.59	32.15	31.435	31.92	2836707	EUR	
29/08/2016 00:00	31.845	32.2	31.525	31.615	1776523	EUR	
30/08/2016 00:00	31.89	32.435	31.765	32.185	3781124	EUR	
31/08/2016 00:00	32.17	33.07	32.165	32.645	4779747	EUR	
01/09/2016 00:00	32.84	33.705	32.33	32.62	5378834	EUR	
02/09/2016 00:00	32.98	33.27	32.23	33.16	4138079	EUR	
05/09/2016 00:00	33.135	33.395	32.685	32.8	3622149	EUR	
06/09/2016 00:00	32.945	32.98	32.125	32.16	3662674	EUR	
07/09/2016 00:00	32.335	32.55	31.67	32.405	3409318	EUR	
08/09/2016 00:00	32.475	33.195	32	33.065	4985049	EUR	
09/09/2016 00:00	33.015	34	32.765	33.34	5037320	EUR	
12/09/2016 00:00	32.65	32.925	32.03	32.725	4410517	EUR	
13/09/2016 00:00	33	33.185	32.105	32.14	3313576	EUR	
14/09/2016 00:00	32.395	32.415	31.685	31.89	5483531	EUR	
15/09/2016 00:00	31.715	32.45	31.605	32.005	4188532	EUR	
16/09/2016 00:00	31.8	31.96	30.92	31.13	8283963	EUR	
19/09/2016 00:00	31.445	31.67	31.15	31.26	3281136	EUR	
20/09/2016 00:00	31.265	31.47	30.855	31.065	3267336	EUR	
21/09/2016 00:00	31.9	32.195	31.665	31.665	3758209	EUR	
22/09/2016 00:00	31.98	32.88	31.79	32.385	4755329	EUR	
23/09/2016 00:00	32.165	32.27	31.625	31.89	4203663	EUR	
26/09/2016 00:00	31.595	31.6	30.74	30.95	4493377	EUR	
27/09/2016 00:00	31.24	31.41	30.245	30.625	5072643	EUR	
28/09/2016 00:00	30.85	31.45	30.82	30.97	3919698	EUR	
29/09/2016 00:00	31.4	31.545	30.67	30.815	3179048	EUR	
30/09/2016 00:00	30	30.925	29.225	30.78	10055539	EUR	
03/10/2016 00:00	30.835	30.88	30.17	30.465	3611766	EUR	
04/10/2016 00:00	30.61	31.11	30.38	30.91	3898667	EUR	
05/10/2016 00:00	30.71	32.04	30.6	31.895	6111275	EUR	
06/10/2016 00:00	32.11	33	32.11	32.595	6033602	EUR	
07/10/2016 00:00	32.615	33.1	32.36	32.87	5510220	EUR	
10/10/2016 00:00	32.8	33.145	32.25	33.075	3046863	EUR	
11/10/2016 00:00	32.975	33.3	32.75	33.04	3629382	EUR	
12/10/2016 00:00	33.12	33.47	32.865	33.25	3391890	EUR	
13/10/2016 00:00	32.86	32.99	32.03	32.24	4504821	EUR	
14/10/2016 00:00	32.42	33.43	32.41	32.85	4443681	EUR	
17/10/2016 00:00	32.725	33.3	32.65	32.955	2749639	EUR	
18/10/2016 00:00	33.2	33.995	33.12	33.995	4223034	EUR	
19/10/2016 00:00	34	34.335	33.635	34.215	3161717	EUR	
20/10/2016 00:00	34.215	34.92	34.03	34.81	5133346	EUR	
21/10/2016 00:00	34.85	35.035	34.42	34.7	3682704	EUR	
24/10/2016 00:00	35.045	35.99	35.02	35.715	4985073	EUR	
25/10/2016 00:00	35.71	35.915	35.49	35.82	4034865	EUR	
26/10/2016 00:00	35.72	36.015	35.465	35.89	3586845	EUR	
27/10/2016 00:00	36.13	36.495	35.675	36.465	4235969	EUR	
28/10/2016 00:00	36.14	36.315	35.605	36.105	3619334	EUR	
31/10/2016 00:00	35.735	36.06	35.34	35.56	3056456	EUR	
01/11/2016 00:00	35.68	35.925	34.93	35.015	2831187	EUR	
02/11/2016 00:00	34.75	34.75	33.99	34.185	3927274	EUR	
03/11/2016 00:00	35.25	36.7	34.95	36.07	7606868	EUR	
04/11/2016 00:00	36	36.08	35.26	35.58	4415820	EUR	
07/11/2016 00:00	36.225	36.82	36.225	36.82	4199713	EUR	
08/11/2016 00:00	36.795	37.495	36.425	37.39	3895401	EUR	
09/11/2016 00:00	35.755	38.875	35.46	38.875	9822961	EUR	
10/11/2016 00:00	39.85	41	39.755	40.205	10169540	EUR	
11/11/2016 00:00	40.36	40.82	39.23	39.79	5726413	EUR	
14/11/2016 00:00	40.145	40.91	39.86	40.465	5922179	EUR	
15/11/2016 00:00	40.25	40.625	39.31	40.475	5765472	EUR	
16/11/2016 00:00	40.53	40.865	39.395	40	4831149	EUR	
17/11/2016 00:00	39.695	40.205	39.475	40.205	4433203	EUR	
18/11/2016 00:00	40.5	40.7	39.68	40.22	4588640	EUR	
21/11/2016 00:00	40.465	40.615	39.88	40.245	2914995	EUR	
22/11/2016 00:00	40.745	41.355	40.42	40.55	4604837	EUR	
23/11/2016 00:00	40.75	40.78	39.655	40.155	4227393	EUR	
24/11/2016 00:00	40.075	40.51	39.83	40.045	2638085	EUR	
25/11/2016 00:00	40.095	40.155	39.655	39.92	2253104	EUR	
28/11/2016 00:00	39.755	39.8	38.82	39.075	3588470	EUR	
29/11/2016 00:00	38.955	40.04	38.73	39.9	3858536	EUR	
30/11/2016 00:00	40.04	40.87	39.7	40.585	4404031	EUR	
01/12/2016 00:00	40.52	41.175	40.295	40.97	4217716	EUR	
02/12/2016 00:00	40.72	40.97	39.95	40.21	4495429	EUR	
05/12/2016 00:00	39.685	41.295	39.5	40.9	4558333	EUR	
06/12/2016 00:00	41.3	43.665	41.3	43.255	8681160	EUR	
07/12/2016 00:00	44.06	44.865	43.85	44.865	7152200	EUR	
08/12/2016 00:00	44.965	46.98	44.645	46.86	9270024	EUR	
09/12/2016 00:00	46.7	46.975	46.03	46.36	6171352	EUR	
12/12/2016 00:00	46.385	47.18	46.055	46.055	4740387	EUR	
13/12/2016 00:00	45.78	46.945	45.385	46.55	5115321	EUR	
14/12/2016 00:00	46.6	47.24	45.84	45.93	4137170	EUR	
15/12/2016 00:00	46.55	47.79	46.385	47.5	6664654	EUR	
16/12/2016 00:00	47.235	47.9	46.885	46.955	7743713	EUR	
19/12/2016 00:00	46.79	47.02	46.335	46.43	2705644	EUR	
20/12/2016 00:00	46.5	47.14	46.27	46.985	3150044	EUR	
21/12/2016 00:00	46.93	47.365	46.495	46.84	2675458	EUR	
22/12/2016 00:00	46.75	47.16	46.605	46.885	2093429	EUR	
23/12/2016 00:00	47.14	47.31	46.64	46.81	1733250	EUR	
27/12/2016 00:00	46.72	47.08	46.5	46.81	898558	EUR	
28/12/2016 00:00	46.9	47.05	46.565	46.74	1573064	EUR	
29/12/2016 00:00	46.33	46.58	46.25	46.355	1329287	EUR	
30/12/2016 00:00	46.305	46.88	46.16	46.745	1916736	EUR	
02/01/2017 00:00	46.36	47.1	46.24	46.905	1188156	EUR	
03/01/2017 00:00	47.38	49.2	47.255	48.665	4679150	EUR	
04/01/2017 00:00	48.86	49.375	47.695	48.235	3862948	EUR	
05/01/2017 00:00	47.44	47.915	46.875	47.1	5114756	EUR	
06/01/2017 00:00	46.935	47.59	46.78	47.34	3199462	EUR	
09/01/2017 00:00	47.37	47.41	45.84	46.205	4684341	EUR	
10/01/2017 00:00	46.31	46.725	45.895	46.39	3571743	EUR	
11/01/2017 00:00	46.265	46.615	45.95	46.395	2881873	EUR	
12/01/2017 00:00	46.04	46.955	45.75	45.88	2696036	EUR	
13/01/2017 00:00	46.26	47.6	46.255	47.475	2721939	EUR	
